mo_distname_parent,adjgnbid,name,MRBTS_Name,LNBTS_Name,mrbts_id,lnbts_id,nrdcdpr_id,carrierfreqnrcell,quantityconfigid,ssbduration,ssboffset,ssbperiodicity,ssbsubcarrierspacing
PLMN-PLMN/MRBTS-786753/LNBTS-786753,12506,BAR.Carulla 72,BAR.Gran Centro-2,BAR.Gran Centro-2,786753,786753,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787476/LNBTS-787476,12556,BAR.Parque Padilla (P1),BAR.Altos de Riomar-2 (P1),BAR.Altos de Riomar-2 (P1),787476,787476,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786534/LNBTS-786534,16330,CAR.Bocagrande-2:P1,CAR.Bocagrande-2:P1,CAR.Bocagrande-2:P1,786534,786534,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-687/LNBTS-687,11896,BOG.Molinos Norte,BOG.Chico-2,BOG.Chico-2,687,687,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-687/LNBTS-687,11795,BOG.Glorieta Calle 100,BOG.Chico-2,BOG.Chico-2,687,687,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524577/LNBTS-524577,12118,MED.Cristo Rey,MED.Zoologico,MED.Zoologico,524577,524577,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525683/LNBTS-525683,11608,MED.Balsos con 34-3,MED.Milla de Oro,MED.Milla de Oro,525683,525683,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3797/LNBTS-3797,16395,BUC.Mutis,BUC.Mutis,BUC.Mutis,3797,3797,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-526476/LNBTS-526476,12146,MED.IND CC Premium:H2,MED.IND CC Premium:H2,MED.IND CC Premium:H2,526476,526476,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3068/LNBTS-3068,11758,BOG.Centro 93,BOG.Rb Comcel-2,BOG.Rb Comcel-2,3068,3068,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525603/LNBTS-525603,11602,MED.Cl.Rosario Poblado,MED.Santa Fe-2,MED.Santa Fe-2,525603,525603,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-293/LNBTS-293,11821,BOG.Rb Escuela Caballeria,BOG.Rb Escuela Caballeria,BOG.Rb Escuela Caballeria,293,293,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1165/LNBTS-1165,16440,BUC.San Francisco,BUC.San Francisco,BUC.San Francisco,1165,1165,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524663/LNBTS-524663,12118,MED.Cristo Rey,MED.Patio Bonito,MED.Patio Bonito,524663,524663,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524567/LNBTS-524567,12112,MED.Alpujarra,MED.Tenche,MED.Tenche,524567,524567,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-767/LNBTS-767,15839,BOG.Tibabuyes,BOG.Gaitana,BOG.Gaitana,767,767,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524994/LNBTS-524994,12157,MED.Punto Clave,MED.Tenche-3,MED.Tenche-3,524994,524994,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524472/LNBTS-524472,12405,MED.La Mayoria,MED.Cristo Rey,MED.Cristo Rey,524472,524472,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-9949/LNBTS-9949,11572,BOG.Quinta Camacho-3,BOG.RB Avenida 15,BOG.RB Avenida 15,9949,9949,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-9785/LNBTS-9785,11757,BOG.Calle 94,BOG.Calle 94,BOG.Calle 94,9785,9785,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524592/LNBTS-524592,11665,MED.Transversal Superior,MED.Barrio Las Flores,MED.Barrio Las Flores,524592,524592,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525515/LNBTS-525515,11614,MED.Chocho,MED.Esmeraldal Inter,MED.Esmeraldal Inter,525515,525515,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1142/LNBTS-1142,16121,BUC.Real de Minas,BUC.La Concordia,BUC.La Concordia,1142,1142,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525558/LNBTS-525558,11619,MED.Club Campestre,MED.RB Atempi,MED.RB Atempi,525558,525558,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-13803/LNBTS-13803,11559,BOG.Carulla QC,BOG.Carulla QC,BOG.Carulla QC,13803,13803,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525603/LNBTS-525603,12161,MED.Santa Fe-2,MED.Santa Fe-2,MED.Santa Fe-2,525603,525603,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2218/LNBTS-2218,11761,BOG.AeropuertoPA27,BOG.AeropuertoPA27,BOG.AeropuertoPA27,2218,2218,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1735/LNBTS-1735,11945,BOG.Chico Reservado,BOG.Chico Norte-2,BOG.Chico Norte-2,1735,1735,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-527670/LNBTS-527670,11609,MED.Barrio Las Flores,MED.Esmeraldal Flores:H2,MED.Esmeraldal Flores:H2,527670,527670,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-716/LNBTS-716,11980,BOG.Corferias-5,BOG.Corferias-2,BOG.Corferias-2,716,716,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1745/LNBTS-1745,12045,BOG.Andino-4,BOG.Calle 92:H1,BOG.Calle 92:H1,1745,1745,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2975/LNBTS-2975,11572,BOG.Quinta Camacho-3,BOG.Hangares,BOG.Hangares,2975,2975,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-788726/LNBTS-788726,16332,CAR.Bocagrande-3,CAR.Complejo Raquetas,CAR.Complejo Raquetas,788726,788726,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524558/LNBTS-524558,11614,MED.Chocho,MED.Santa Fe,MED.Santa Fe,524558,524558,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1164/LNBTS-1164,16125,BUC.Universidad,BUC.San Alonso,BUC.San Alonso,1164,1164,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524464/LNBTS-524464,11662,MED.Santillana,MED.Cohan,MED.Cohan,524464,524464,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-349/LNBTS-349,15185,BOG.Alcazares,BOG.Alcazares,BOG.Alcazares,349,349,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524635/LNBTS-524635,11634,MED.Estacion Ayura,MED.La Casona,MED.La Casona,524635,524635,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524738/LNBTS-524738,11654,MED.H Infantil,MED.Transito,MED.Transito,524738,524738,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611959/LNBTS-611959,16082,CAL.San Fernando,CAL.San Fernando,CAL.San Fernando,611959,611959,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-291/LNBTS-291,11572,BOG.Quinta Camacho-3,BOG.Emaus-1,BOG.Emaus-1,291,291,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-526429/LNBTS-526429,11633,MED.Esmeraldal Inter,MED.Esmeraldal Flores,MED.Esmeraldal Flores,526429,526429,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525056/LNBTS-525056,11632,MED.Esmeraldal Flores:H1,MED.Loma Esmeraldal,MED.Loma Esmeraldal,525056,525056,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-319/LNBTS-319,11766,BOG.Andino-2,BOG.Nogal,BOG.Nogal,319,319,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525031/LNBTS-525031,11603,MED.Escobero,MED.La Mayoria,MED.La Mayoria,525031,525031,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525498/LNBTS-525498,11632,MED.Esmeraldal Flores:H1,MED.Esmeraldal Flores:H1,MED.Esmeraldal Flores:H1,525498,525498,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786750/LNBTS-786750,12522,BAR.El Golf,BAR.Exito,BAR.Exito,786750,786750,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524600/LNBTS-524600,12152,MED.Monterrey,MED.Chocho,MED.Chocho,524600,524600,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524556/LNBTS-524556,12165,MED.Tenche-3,MED.San Julian,MED.San Julian,524556,524556,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2285/LNBTS-2285,16258,BOG.Rb Santa Monica,BOG.Rb Santa Monica,BOG.Rb Santa Monica,2285,2285,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1177/LNBTS-1177,16243,BUC.Exito,BUC.Exito,BUC.Exito,1177,1177,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2922/LNBTS-2922,16822,BOG.RB Plaza Claro-6,BOG.Plaza Claro-5,BOG.Plaza Claro-5,2922,2922,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524622/LNBTS-524622,12152,MED.Monterrey,MED.Exito Poblado,MED.Exito Poblado,524622,524622,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524630/LNBTS-524630,11624,MED.Ensenanza,MED.Intercambio Aguacatala,MED.Intercambio Aguacatala,524630,524630,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-260/LNBTS-260,15415,BOG.Royal-3,BOG.Calle 90,BOG.Calle 90,260,260,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524604/LNBTS-524604,11620,MED.Cola del Zorro,MED.Cola del Zorro,MED.Cola del Zorro,524604,524604,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-518/LNBTS-518,11788,BOG.Unicentro-1,BOG.Unicentro-2,BOG.Unicentro-2,518,518,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-982/LNBTS-982,16263,BOG.San Rafael-1,BOG.San Rafael-1,BOG.San Rafael-1,982,982,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-888/LNBTS-888,15752,BOG.Nueva Autopista,BOG.Nueva Autopista,BOG.Nueva Autopista,888,888,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-448/LNBTS-448,15690,BOG.CC San Martin,BOG.Circunvalar-9,BOG.Circunvalar-9,448,448,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-685/LNBTS-685,15238,BOG.Centro Narino:H1,BOG.Centro Narino:H1,BOG.Centro Narino:H1,685,685,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524741/LNBTS-524741,12093,MED.Inter,MED.Colegiatura,MED.Colegiatura,524741,524741,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3893/LNBTS-3893,16693,IBG.Arkacentro,IBG.Arkacentro,IBG.Arkacentro,3893,3893,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-613611/LNBTS-613611,16074,CAL.Polo,CAL.Polo,CAL.Polo,613611,613611,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-687/LNBTS-687,11557,BOG.Calle 95-2:H2,BOG.Chico-2,BOG.Chico-2,687,687,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524577/LNBTS-524577,12160,MED.Santa Fe,MED.Zoologico,MED.Zoologico,524577,524577,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-10322/LNBTS-10322,12409,MED.Mayorca,MED.RB Envigado Senorial,MED.RB Envigado Senorial,10322,10322,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-441/LNBTS-441,15650,BOG.Uniandes IP,BOG.Circunvalar-5,BOG.Circunvalar-5,441,441,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-264/LNBTS-264,11758,BOG.Centro 93,BOG.Centro 93,BOG.Centro 93,264,264,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-12342/LNBTS-12342,15828,BOG.Suba-2,BOG.Suba-2,BOG.Suba-2,12342,12342,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524666/LNBTS-524666,12102,MED.Glorieta San Diego,MED.Pintuco,MED.Pintuco,524666,524666,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-9091/LNBTS-9091,16450,SND.Giron Centro,SND.Giron Centro,SND.Giron Centro,9091,9091,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3842/LNBTS-3842,11574,BOG.Rb Calle 86-2:H3,BOG.Rb Calle 86-2:H1,BOG.Rb Calle 86-2:H1,3842,3842,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-4339/LNBTS-4339,15295,BOG.Gran Estacion-3,BOG.Gran Estacion-3,BOG.Gran Estacion-3,4339,4339,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-458/LNBTS-458,11834,BOG.Uniandes,BOG.Germania,BOG.Germania,458,458,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524620/LNBTS-524620,11630,MED.Envigado San Marcos,MED.Estacion Ayura,MED.Estacion Ayura,524620,524620,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787536/LNBTS-787536,16332,CAR.Bocagrande-3,CAR.Complejo Raquetas,CAR.Complejo Raquetas,787536,787536,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-905/LNBTS-905,15756,BOG.Parkway:H2,BOG.Parkway:H2,BOG.Parkway:H2,905,905,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786707/LNBTS-786707,12421,BAR.Alto Prado-2,BAR.Caribe,BAR.Caribe,786707,786707,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-4886/LNBTS-4886,15293,BOG.Gobernacion,BOG.Gobernacion,BOG.Gobernacion,4886,4886,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-687/LNBTS-687,11945,BOG.Chico Reservado,BOG.Chico-2,BOG.Chico-2,687,687,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3156/LNBTS-3156,11577,BOG.Retiro-1,BOG.Retiro-3,BOG.Retiro-3,3156,3156,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-527297/LNBTS-527297,11661,MED.Vizcaya-2,MED.Guayabal,MED.Guayabal,527297,527297,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-612962/LNBTS-612962,16140,CAL.Calima,CAL.Calima,CAL.Calima,612962,612962,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524679/LNBTS-524679,11649,MED.Colegiatura,MED.Santillana,MED.Santillana,524679,524679,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-269/LNBTS-269,11555,BOG.Atlantis,BOG.El Lago-2,BOG.El Lago-2,269,269,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-8470/LNBTS-8470,16451,SND.Giron San Jorge,SND.Giron Brisas del Campo,SND.Giron Brisas del Campo,8470,8470,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1111/LNBTS-1111,16305,BUC.Alcaldia,BUC.Bolarqui,BUC.Bolarqui,1111,1111,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524894/LNBTS-524894,12157,MED.Punto Clave,MED.Ciudad del Rio,MED.Ciudad del Rio,524894,524894,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786509/LNBTS-786509,12529,BAR.Granabastos-2,BAR.Granabastos-2,BAR.Granabastos-2,786509,786509,0,633312,0,1,0,2,30
PLMN-PLMN/MRBTS-524694/LNBTS-524694,11603,MED.Escobero,MED.Zuniga,MED.Zuniga,524694,524694,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611978/LNBTS-611978,16280,CAL.Supercentro,CAL.Supercentro,CAL.Supercentro,611978,611978,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2591/LNBTS-2591,11563,BOG.Club Nogal,BOG.Rb CAC 74:H1,BOG.Rb CAC 74:H1,2591,2591,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525023/LNBTS-525023,12085,MED.RB Atempi,MED.Carrefour Vegas,MED.Carrefour Vegas,525023,525023,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-319/LNBTS-319,11572,BOG.Quinta Camacho-3,BOG.Nogal,BOG.Nogal,319,319,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-410/LNBTS-410,12045,BOG.Andino-4,BOG.Andino-4,BOG.Andino-4,410,410,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-612448/LNBTS-612448,16082,CAL.San Fernando,CAL.HUV,CAL.HUV,612448,612448,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-269/LNBTS-269,11766,BOG.Andino-2,BOG.El Lago-2,BOG.El Lago-2,269,269,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787726/LNBTS-787726,12556,BAR.Parque Padilla (P1),BAR.Buenavista-3,BAR.Buenavista-3,787726,787726,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2234/LNBTS-2234,16446,BUC.Udes,BUC.Rb Provenza,BUC.Rb Provenza,2234,2234,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-10654/LNBTS-10654,15251,BOG.Ciudad Salitre,BOG.Ciudad Salitre,BOG.Ciudad Salitre,10654,10654,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-9190/LNBTS-9190,15384,BOG.Pepe Sierra-3:H1,BOG.Pepe Sierra-3:H1,BOG.Pepe Sierra-3:H1,9190,9190,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525273/LNBTS-525273,11658,MED.Pintuco,MED.CC Punto Clave,MED.CC Punto Clave,525273,525273,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525027/LNBTS-525027,12095,MED.La Casona,MED.Envigado San Marcos,MED.Envigado San Marcos,525027,525027,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-612431/LNBTS-612431,16151,CAL.CC Tesoro,CAL.CC Tesoro,CAL.CC Tesoro,612431,612431,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524586/LNBTS-524586,11615,MED.City Plaza,MED.Altos del Escobero:H2,MED.Altos del Escobero:H2,524586,524586,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1177/LNBTS-1177,16375,BUC.Centro,BUC.Exito,BUC.Exito,1177,1177,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611778/LNBTS-611778,16133,CAL.1 de Mayo,CAL.1 de Mayo,CAL.1 de Mayo,611778,611778,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-612272/LNBTS-612272,16182,CAL.IND Sodimac Sur,CAL.IND Sodimac Sur,CAL.IND Sodimac Sur,612272,612272,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-4208/LNBTS-4208,16113,BUC.Chicamocha,BUC.Rb Neomundo,BUC.Rb Neomundo,4208,4208,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-527647/LNBTS-527647,11667,MED.Universidad Envigado,MED.RB Loma del Escobero,MED.RB Loma del Escobero,527647,527647,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524635/LNBTS-524635,11615,MED.City Plaza,MED.La Casona,MED.La Casona,524635,524635,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-9100/LNBTS-9100,15396,BOG.Quinta Paredes,BOG.Quinta Paredes,BOG.Quinta Paredes,9100,9100,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524551/LNBTS-524551,12103,MED.Hormiguero-2,MED.San Antonio,MED.San Antonio,524551,524551,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611813/LNBTS-611813,16142,CAL.Cambulos,CAL.Cambulos,CAL.Cambulos,611813,611813,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-612407/LNBTS-612407,16145,CAL.Caney-4,CAL.Makro-2,CAL.Makro-2,612407,612407,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3279/LNBTS-3279,11991,BOG.Chico Norte,BOG.Santa Bibiana-3,BOG.Santa Bibiana-3,3279,3279,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-862/LNBTS-862,15739,BOG.Mazuren-2,BOG.Mazuren-2,BOG.Mazuren-2,862,862,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-369/LNBTS-369,15256,BOG.Colombia,BOG.Colombia,BOG.Colombia,369,369,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525038/LNBTS-525038,11656,MED.Manila,MED.Palmas Euro,MED.Palmas Euro,525038,525038,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525038/LNBTS-525038,11657,MED.Megacenter,MED.Palmas Euro,MED.Palmas Euro,525038,525038,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1154/LNBTS-1154,16306,BUC.Alfonso Lopez,BUC.Mutis,BUC.Mutis,1154,1154,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-5427/LNBTS-5427,15404,BOG.Rb Pablo Sexto,BOG.Rb Pablo Sexto,BOG.Rb Pablo Sexto,5427,5427,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3155/LNBTS-3155,15404,BOG.Rb Pablo Sexto,BOG.RB Pablo Sexto,BOG.Rb Pablo Sexto,3155,3155,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1163/LNBTS-1163,16306,BUC.Alfonso Lopez,BUC.Real de Minas,BUC.Real de Minas,1163,1163,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1174/LNBTS-1174,16385,BUC.Gaitan,BUC.Zona Norte,BUC.Zona Norte,1174,1174,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524691/LNBTS-524691,11617,MED.Cl.Medellin,MED.Vizcaya-2,MED.Vizcaya-2,524691,524691,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-409/LNBTS-409,11554,BOG.Andino-3,BOG.Andino-3,BOG.Andino-3,409,409,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-844/LNBTS-844,15352,BOG.Lourdes,BOG.Lourdes-1,BOG.Lourdes-1,844,844,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-789291/LNBTS-789291,12513,BAR.Club Caujaral,BAR.Club Caujaral,BAR.Club Caujaral,789291,789291,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-265/LNBTS-265,11960,BOG.Chico,BOG.Chico,BOG.Chico,265,265,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-4602/LNBTS-4602,15648,BOG.Torre Argos,BOG.Torre Argos,BOG.Torre Argos,4602,4602,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-323/LNBTS-323,11759,BOG.Murillo Toro,BOG.Periodistas-1,BOG.Periodistas-1,323,323,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-315/LNBTS-315,15362,BOG.Modelo Norte,BOG.Modelo Norte,BOG.Modelo Norte,315,315,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3266/LNBTS-3266,11962,BOG.Granada-2:H2,BOG.Granada-2:H2,BOG.Granada-2:H2,3266,3266,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-788725/LNBTS-788725,16347,CAR.India Catalina,CAR.Chambacu,CAR.Chambacu,788725,788725,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524617/LNBTS-524617,11633,MED.Esmeraldal Inter,MED.Envigado Parque,MED.Envigado Parque,524617,524617,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786839/LNBTS-786839,12488,BAR.Sorrento,BAR.Suri Salcedo,BAR.Suri Salcedo,786839,786839,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1181/LNBTS-1181,16309,BUC.Biblioteca Turbay,BUC.Mejoras Publicas,BUC.Mejoras Publicas,1181,1181,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-844/LNBTS-844,11798,BOG.Lourdes-1,BOG.Lourdes-1,BOG.Lourdes-1,844,844,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-669/LNBTS-669,11945,BOG.Chico Reservado,BOG.Carrera 11,BOG.Carrera 11,669,669,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1167/LNBTS-1167,16394,BUC.Mercado,BUC.San Pio-2,BUC.San Pio-2,1167,1167,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524558/LNBTS-524558,12161,MED.Santa Fe-2,MED.Santa Fe,MED.Santa Fe,524558,524558,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525223/LNBTS-525223,11663,MED.Tesoro,MED.Piazzabella,MED.Piazzabella,525223,525223,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1164/LNBTS-1164,16309,BUC.Biblioteca Turbay,BUC.San Alonso,BUC.San Alonso,1164,1164,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524506/LNBTS-524506,11668,MED.Zuniga,MED.La FLA,MED.La FLA,524506,524506,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-12345/LNBTS-12345,11662,MED.Santillana,MED.Aguacatala,MED.Aguacatala,12345,12345,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1892/LNBTS-1892,16249,BOG.Plaza Americas-3,BOG.Plaza Americas-2,BOG.Plaza Americas-2,1892,1892,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524655/LNBTS-524655,11651,MED.Milla de Oro,MED.Milla de Oro,MED.Milla de Oro,524655,524655,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3560/LNBTS-3560,11572,BOG.Quinta Camacho-3,BOG.Cementos Tequendama,BOG.Cementos Tequendama,3560,3560,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2591/LNBTS-2591,11577,BOG.Retiro-1,BOG.Rb CAC 74:H1,BOG.Rb CAC 74:H1,2591,2591,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524669/LNBTS-524669,12157,MED.Punto Clave,MED.Punto Clave,MED.Punto Clave,524669,524669,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524627/LNBTS-524627,12163,MED.Tabaco,MED.Hotel Dann,MED.Hotel Dann,524627,524627,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524558/LNBTS-524558,12403,MED.La 65:H1,MED.Santa Fe,MED.Santa Fe,524558,524558,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-272/LNBTS-272,11766,BOG.Andino-2,BOG.Parque 93-1,BOG.Parque 93-1,272,272,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525057/LNBTS-525057,12405,MED.La Mayoria,MED.Quinta del Palmar,MED.Quinta del Palmar,525057,525057,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1219/LNBTS-1219,11577,BOG.Retiro-1,BOG.Retiro-1,BOG.Retiro-1,1219,1219,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-4847/LNBTS-4847,15417,,BOG.La Esperanza Norte P2,BOG.La Esperanza Norte P2,4847,4847,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787476/LNBTS-787476,12422,BAR.Altos de Riomar-2 (P1),BAR.Altos de Riomar-2 (P1),BAR.Altos de Riomar-2 (P1),787476,787476,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-14010/LNBTS-14010,11831,BOG.Senado-1,BOG.Plaza Victorino-2,BOG.Plaza Victorino-2,14010,14010,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787482/LNBTS-787482,12422,BAR.Altos de Riomar-2 (P1),BAR.Parque Padilla (P1),BAR.Parque Padilla (P1),787482,787482,0,622656,0,1,0,2,30
